scenario,n_items,n_trials,tail_q,mc_reps,metric,estimator,estimand,truth,estimate_mean,bias,rmse,estimate_sd,negative_rate
diffuse,300,20,0.05,12,wtd,adjusted,oracle_tail,0.08000000000000004,0.08598379629629632,0.005983796296296279,0.021322158712487205,0.021375312030766834,0.0
diffuse,300,20,0.05,12,wtd,split_oracle_comparison,oracle_tail,0.08000000000000004,0.08056712962962963,0.0005671296296295899,0.02594717424571409,0.027094465358760395,0.0
diffuse,300,20,0.05,12,wtd,split,noisy_selected_set,0.07999999999999997,0.08056712962962963,0.0005671296296296431,0.025947174245714084,0.027094465358760395,0.0
diffuse,300,20,0.1,12,signed,signed,latent_metric,-0.07999999999999997,-0.0800138888888889,-1.3888888888918585e-05,0.007778323393560775,0.008124180870390244,1.0
diffuse,300,20,0.1,12,ins,raw,latent_metric,0.07999999999999997,0.13176388888888887,0.05176388888888891,0.0519651102681904,0.004771791234168944,0.0
diffuse,300,20,0.1,12,ins,adjusted,latent_metric,0.07999999999999997,0.022804976851851854,-0.05719502314814812,0.0574491580068027,0.005637705797740187,0.0
diffuse,300,20,0.1,12,wtd,raw,oracle_tail,0.08000000000000003,0.33138888888888896,0.25138888888888894,0.251596752614031,0.010679758380096377,0.0
diffuse,300,20,0.1,12,wtd,adjusted,oracle_tail,0.08000000000000003,0.08445601851851854,0.004456018518518526,0.012449195883182967,0.012141276423857717,0.0
diffuse,300,20,0.1,12,wtd,split_oracle_comparison,oracle_tail,0.08000000000000003,0.07116898148148147,-0.008831018518518549,0.016931893309954187,0.01508890464071665,0.0
diffuse,300,20,0.1,12,wtd,split,noisy_selected_set,0.07999999999999997,0.07116898148148147,-0.008831018518518507,0.016931893309954166,0.01508890464071665,0.0
diffuse,300,20,0.2,12,signed,signed,latent_metric,-0.07999999999999997,-0.07966666666666666,0.00033333333333330703,0.009006427745823572,0.00940046205612718,1.0
diffuse,300,20,0.2,12,ins,raw,latent_metric,0.07999999999999997,0.1312777777777778,0.051277777777777804,0.051406468464581405,0.0037968177353969574,0.0
diffuse,300,20,0.2,12,ins,adjusted,latent_metric,0.07999999999999997,0.021609375000000004,-0.058390624999999974,0.05850486749665518,0.0038168668127226287,0.0
diffuse,300,20,0.2,12,wtd,raw,oracle_tail,0.08000000000000002,0.2790277777777778,0.1990277777777778,0.19923493716009044,0.00948705479873542,0.0
diffuse,300,20,0.2,12,wtd,adjusted,oracle_tail,0.08000000000000002,0.0836053240740741,0.003605324074074078,0.010748037536801298,0.010575543788127825,0.0
diffuse,300,20,0.2,12,wtd,split_oracle_comparison,oracle_tail,0.08000000000000002,0.0757175925925926,-0.004282407407407421,0.009939252537185202,0.009368208975713818,0.0
diffuse,300,20,0.2,12,wtd,split,noisy_selected_set,0.07999999999999997,0.0757175925925926,-0.004282407407407394,0.009939252537185191,0.009368208975713818,0.0
diffuse,300,50,0.05,12,signed,signed,latent_metric,-0.07999999999999997,-0.07970555555555554,0.00029444444444442244,0.006010453856037457,0.006270176859157789,1.0
diffuse,300,50,0.05,12,ins,raw,latent_metric,0.07999999999999997,0.09875,0.018750000000000027,0.01913436892280681,0.003985643428024335,0.0
diffuse,300,50,0.05,12,ins,adjusted,latent_metric,0.07999999999999997,0.02748495370370371,-0.05251504629629627,0.05266517297337815,0.004150402847527452,0.0
diffuse,300,50,0.05,12,wtd,raw,oracle_tail,0.08000000000000004,0.26744444444444443,0.18744444444444433,0.18771175696717476,0.010459477682976025,0.0
diffuse,300,50,0.05,12,wtd,adjusted,oracle_tail,0.08000000000000004,0.07900925925925924,-0.0009907407407408197,0.011214748152842647,0.011667624619962427,0.0
diffuse,300,50,0.05,12,wtd,split_oracle_comparison,oracle_tail,0.08000000000000004,0.07668518518518519,-0.0033148148148148585,0.014327248923934954,0.01455829901921784,0.0
diffuse,300,50,0.05,12,wtd,split,noisy_selected_set,0.07999999999999997,0.07668518518518519,-0.0033148148148148073,0.014327248923934941,0.01455829901921784,0.0
diffuse,300,50,0.1,12,signed,signed,latent_metric,-0.07999999999999997,-0.08122222222222221,-0.0012222222222222471,0.004258151224633985,0.004260348857848661,1.0
diffuse,300,50,0.1,12,ins,raw,latent_metric,0.07999999999999997,0.1008,0.020800000000000027,0.020990862209454317,0.0029498159504304897,0.0
diffuse,300,50,0.1,12,ins,adjusted,latent_metric,0.07999999999999997,0.029181712962962958,-0.05081828703703702,0.0509077815298723,0.0031514365407523375,0.0
diffuse,300,50,0.1,12,wtd,raw,oracle_tail,0.08000000000000003,0.24444444444444446,0.16444444444444442,0.16462460101473064,0.008041977410649758,0.0
diffuse,300,50,0.1,12,wtd,adjusted,oracle_tail,0.08000000000000003,0.08519675925925928,0.005196759259259244,0.009938219006263703,0.008847920570358856,0.0
diffuse,300,50,0.1,12,wtd,split_oracle_comparison,oracle_tail,0.08000000000000003,0.08186111111111112,0.0018611111111110912,0.011127892420037776,0.011458998297203326,0.0
diffuse,300,50,0.1,12,wtd,split,noisy_selected_set,0.07999999999999997,0.08186111111111112,0.0018611111111111304,0.011127892420037783,0.011458998297203326,0.0
diffuse,300,50,0.2,12,signed,signed,latent_metric,-0.07999999999999997,-0.08049999999999999,-0.0005000000000000235,0.004441221053319062,0.004609213434507943,1.0
diffuse,300,50,0.2,12,ins,raw,latent_metric,0.07999999999999997,0.09983333333333333,0.01983333333333336,0.02003419299320264,0.00295563150202416,0.0
diffuse,300,50,0.2,12,ins,adjusted,latent_metric,0.07999999999999997,0.028670601851851853,-0.05132939814814813,0.051421874154774866,0.0032196037031781066,0.0
diffuse,300,50,0.2,12,wtd,raw,oracle_tail,0.08000000000000002,0.2074722222222222,0.12747222222222218,0.12770216361750725,0.008000578682774097,0.0
diffuse,300,50,0.2,12,wtd,adjusted,oracle_tail,0.08000000000000002,0.08227893518518518,0.002278935185185174,0.008687087357343387,0.008755586757296914,0.0
diffuse,300,50,0.2,12,wtd,split_oracle_comparison,oracle_tail,0.08000000000000002,0.07804166666666666,-0.0019583333333333445,0.009028913746194168,0.009205900123395342,0.0
diffuse,300,50,0.2,12,wtd,split,noisy_selected_set,0.07999999999999997,0.07804166666666666,-0.0019583333333333167,0.009028913746194162,0.009205900123395342,0.0
symmetric_churn,300,2,0.05,12,signed,signed,latent_metric,2.220446049250313e-18,0.0011111111111111105,0.001111111111111109,0.025513250007122297,0.026622438069309293,0.5833333333333334
symmetric_churn,300,2,0.05,12,ins,raw,latent_metric,0.15,0.36861111111111106,0.21861111111111112,0.21891144835805693,0.011972893065177202,0.0
symmetric_churn,300,2,0.05,12,ins,adjusted,latent_metric,0.15,0.19162037037037039,0.04162037037037038,0.04376441928754605,0.01413194315182946,0.0
symmetric_churn,300,2,0.05,12,wtd,raw,oracle_tail,0.14999999999999997,0.9833333333333334,0.8333333333333334,0.833944220534541,0.033333333333333326,0.0
symmetric_churn,300,2,0.05,12,wtd,adjusted,oracle_tail,0.14999999999999997,0.19062500000000002,0.04062500000000002,0.05849706958648239,0.04396093131455075,0.0
symmetric_churn,300,2,0.05,12,wtd,split_oracle_comparison,oracle_tail,0.14999999999999997,0.020023148148148148,-0.12997685185185182,0.15669586590910464,0.09141083509888473,0.5
symmetric_churn,300,2,0.05,12,wtd,split,noisy_selected_set,0.03854166666666667,0.020023148148148148,-0.01851851851851852,0.08852478960430009,0.09141083509888473,0.5
symmetric_churn,300,2,0.1,12,signed,signed,latent_metric,2.220446049250313e-18,-0.0036111111111111105,-0.0036111111111111122,0.03302636432822633,0.03428809415341426,0.5833333333333334
symmetric_churn,300,2,0.1,12,ins,raw,latent_metric,0.15,0.3708333333333333,0.22083333333333333,0.22150369949255677,0.01798568454312619,0.0
symmetric_churn,300,2,0.1,12,ins,adjusted,latent_metric,0.15,0.19204282407407405,0.04204282407407408,0.04671548217750899,0.02127065120053581,0.0
symmetric_churn,300,2,0.1,12,wtd,raw,oracle_tail,0.15000000000000005,0.8000000000000002,0.65,0.652275220258261,0.05685352436149612,0.0
symmetric_churn,300,2,0.1,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.152025462962963,0.0020254629629629373,0.06161637453304689,0.06432142391896024,0.0
symmetric_churn,300,2,0.1,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.03559027777777778,-0.11440972222222227,0.1347787383843359,0.07441205020821341,0.3333333333333333
symmetric_churn,300,2,0.1,12,wtd,split,noisy_selected_set,0.044722222222222226,0.03559027777777778,-0.009131944444444444,0.07135704182276248,0.07441205020821341,0.3333333333333333
symmetric_churn,300,2,0.2,12,signed,signed,latent_metric,2.220446049250313e-18,0.014444444444444446,0.014444444444444442,0.025092421756969366,0.02143033502442879,0.25
symmetric_churn,300,2,0.2,12,ins,raw,latent_metric,0.15,0.37166666666666665,0.22166666666666665,0.22315498683235413,0.026874192494328493,0.0
symmetric_churn,300,2,0.2,12,ins,adjusted,latent_metric,0.15,0.19278935185185184,0.04278935185185184,0.05443137775455678,0.03513888680946481,0.0
symmetric_churn,300,2,0.2,12,wtd,raw,oracle_tail,0.15000000000000005,0.6506944444444444,0.5006944444444444,0.502015613229236,0.038015535987685034,0.0
symmetric_churn,300,2,0.2,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.20303819444444446,0.053038194444444374,0.0780530146754296,0.05981082021291167,0.0
symmetric_churn,300,2,0.2,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.02795138888888889,-0.12204861111111115,0.14007322016982712,0.07179245491827843,0.4166666666666667
symmetric_churn,300,2,0.2,12,wtd,split,noisy_selected_set,0.04376736111111112,0.02795138888888889,-0.015815972222222224,0.07671669589520033,0.07179245491827843,0.4166666666666667
symmetric_churn,300,5,0.05,12,signed,signed,latent_metric,2.220446049250313e-18,-0.003222222222222222,-0.0032222222222222235,0.017613126418163875,0.01808584095632943,0.5
symmetric_churn,300,5,0.05,12,ins,raw,latent_metric,0.15,0.2643333333333333,0.11433333333333336,0.1148461128189789,0.01132263309491305,0.0
symmetric_churn,300,5,0.05,12,ins,adjusted,latent_metric,0.15,0.06414351851851853,-0.08585648148148146,0.0868557751028927,0.013721526141371272,0.0
symmetric_churn,300,5,0.05,12,wtd,raw,oracle_tail,0.14999999999999997,0.6666666666666666,0.5166666666666667,0.5173543810151371,0.02785242495291172,0.0
symmetric_churn,300,5,0.05,12,wtd,adjusted,oracle_tail,0.14999999999999997,0.10458333333333342,-0.04541666666666656,0.053393821793923976,0.029323771206995673,0.0
symmetric_churn,300,5,0.05,12,wtd,split_oracle_comparison,oracle_tail,0.14999999999999997,0.0759837962962963,-0.07401620370370368,0.08938065745777127,0.05233288745443436,0.08333333333333333
symmetric_churn,300,5,0.05,12,wtd,split,noisy_selected_set,0.07892361111111111,0.0759837962962963,-0.002939814814814825,0.047313519980591356,0.05233288745443436,0.08333333333333333
symmetric_churn,300,5,0.1,12,signed,signed,latent_metric,2.220446049250313e-18,0.002833333333333334,0.0028333333333333314,0.018552228577321517,0.01914986087983857,0.5
symmetric_churn,300,5,0.1,12,ins,raw,latent_metric,0.15,0.2612777777777778,0.1112777777777778,0.11199322069429687,0.01320072949723837,0.0
symmetric_churn,300,5,0.1,12,ins,adjusted,latent_metric,0.15,0.06064120370370372,-0.08935879629629627,0.09087263810109548,0.017252411054575364,0.0
symmetric_churn,300,5,0.1,12,wtd,raw,oracle_tail,0.15000000000000005,0.5488888888888889,0.39888888888888885,0.4008186067980821,0.04103049699311096,0.0
symmetric_churn,300,5,0.1,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.06509259259259259,-0.08490740740740747,0.09623105874231397,0.04730345558031822,0.08333333333333333
symmetric_churn,300,5,0.1,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.05004822530864197,-0.09995177469135808,0.11277655372727906,0.05455466456166882,0.25
symmetric_churn,300,5,0.1,12,wtd,split,noisy_selected_set,0.07213541666666666,0.05004822530864197,-0.0220871913580247,0.05643196163278644,0.05455466456166882,0.25
symmetric_churn,300,5,0.2,12,signed,signed,latent_metric,2.220446049250313e-18,0.0003333333333333346,0.0003333333333333345,0.02134027664786488,0.022286472773565325,0.5
symmetric_churn,300,5,0.2,12,ins,raw,latent_metric,0.15,0.26299999999999996,0.113,0.11373784021290494,0.013509443012391395,0.0
symmetric_churn,300,5,0.2,12,ins,adjusted,latent_metric,0.15,0.06219212962962963,-0.08780787037037036,0.08934724813029658,0.017248198308345876,0.0
symmetric_churn,300,5,0.2,12,wtd,raw,oracle_tail,0.15000000000000005,0.46444444444444444,0.31444444444444436,0.316066683072019,0.03340396557034686,0.0
symmetric_churn,300,5,0.2,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.08900462962962967,-0.060995370370370394,0.07125593344004084,0.03847510898503609,0.0
symmetric_churn,300,5,0.2,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.053293788580246915,-0.09670621141975312,0.10550290836207966,0.04405086744408995,0.08333333333333333
symmetric_churn,300,5,0.2,12,wtd,split,noisy_selected_set,0.05296006944444445,0.053293788580246915,0.00033371913580246184,0.04341054534403446,0.04405086744408995,0.08333333333333333
symmetric_churn,300,10,0.05,12,signed,signed,latent_metric,2.220446049250313e-18,0.0021111111111111105,0.0021111111111111083,0.013749747472428556,0.014190858725971143,0.4166666666666667
symmetric_churn,300,10,0.05,12,ins,raw,latent_metric,0.15,0.2109444444444445,0.06094444444444445,0.06148577071160451,0.008502920868717017,0.0
symmetric_churn,300,10,0.05,12,ins,adjusted,latent_metric,0.15,0.050271990740740756,-0.09972800925925925,0.10011781021731798,0.009218563794431606,0.0
symmetric_churn,300,10,0.05,12,wtd,raw,oracle_tail,0.14999999999999997,0.5122222222222222,0.3622222222222222,0.3639342634984348,0.03682701394667986,0.0
symmetric_churn,300,10,0.05,12,wtd,adjusted,oracle_tail,0.14999999999999997,0.09034722222222213,-0.05965277777777781,0.06948716278695707,0.037221868873643156,0.0
symmetric_churn,300,10,0.05,12,wtd,split_oracle_comparison,oracle_tail,0.14999999999999997,0.11351851851851852,-0.03648148148148145,0.05836870620630141,0.047589235296695044,0.0
symmetric_churn,300,10,0.05,12,wtd,split,noisy_selected_set,0.11302083333333333,0.11351851851851852,0.0004976851851851762,0.04331791704050871,0.047589235296695044,0.0
symmetric_churn,300,10,0.1,12,signed,signed,latent_metric,2.220446049250313e-18,-0.004361111111111111,-0.004361111111111113,0.01507419919867989,0.015071183509949454,0.75
symmetric_churn,300,10,0.1,12,ins,raw,latent_metric,0.15,0.20647222222222225,0.05647222222222223,0.056983184654188425,0.007952457638465138,0.0
symmetric_churn,300,10,0.1,12,ins,adjusted,latent_metric,0.15,0.045903935185185187,-0.10409606481481481,0.10437575412174278,0.007975462725980808,0.0
symmetric_churn,300,10,0.1,12,wtd,raw,oracle_tail,0.15000000000000005,0.4513888888888889,0.3013888888888888,0.3019427833952062,0.01909351433241897,0.0
symmetric_churn,300,10,0.1,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.09061342592592585,-0.05938657407407421,0.06264821674408623,0.0208379168639156,0.0
symmetric_churn,300,10,0.1,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.10824074074074075,-0.04175925925925931,0.04722634105131007,0.023037318859449533,0.0
symmetric_churn,300,10,0.1,12,wtd,split,noisy_selected_set,0.10315972222222224,0.10824074074074075,0.005081018518518499,0.019665186339192016,0.023037318859449533,0.0
symmetric_churn,300,10,0.2,12,signed,signed,latent_metric,2.220446049250313e-18,-0.0004444444444444418,-0.00044444444444444495,0.012364075799281171,0.012905510007442111,0.5833333333333334
symmetric_churn,300,10,0.2,12,ins,raw,latent_metric,0.15,0.21277777777777773,0.06277777777777778,0.06305185990148932,0.0061337505347785,0.0
symmetric_churn,300,10,0.2,12,ins,adjusted,latent_metric,0.15,0.05141550925925926,-0.09858449074074073,0.09879862542921676,0.006790359912122314,0.0
symmetric_churn,300,10,0.2,12,wtd,raw,oracle_tail,0.15000000000000005,0.36722222222222217,0.21722222222222212,0.21774517896606327,0.015752718754175353,0.0
symmetric_churn,300,10,0.2,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.07831018518518516,-0.07168981481481487,0.0733850641316262,0.016379746565486585,0.0
symmetric_churn,300,10,0.2,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.09730902777777779,-0.05269097222222228,0.056794358870048724,0.02213825925004163,0.0
symmetric_churn,300,10,0.2,12,wtd,split,noisy_selected_set,0.09041666666666666,0.09730902777777779,0.006892361111111099,0.02056163984185383,0.02213825925004163,0.0
symmetric_churn,300,20,0.05,12,signed,signed,latent_metric,2.220446049250313e-18,-0.0010138888888888906,-0.001013888888888893,0.007606496979312902,0.007873834155591819,0.5833333333333334
symmetric_churn,300,20,0.05,12,ins,raw,latent_metric,0.15,0.17590277777777782,0.025902777777777785,0.027128765312992183,0.00842179061952132,0.0
symmetric_churn,300,20,0.05,12,ins,adjusted,latent_metric,0.15,0.05742418981481482,-0.09257581018518517,0.09293726824580682,0.008552843071142126,0.0
symmetric_churn,300,20,0.05,12,wtd,raw,oracle_tail,0.14999999999999997,0.4050000000000001,0.25500000000000006,0.2557450987908773,0.020375267241229383,0.0
symmetric_churn,300,20,0.05,12,wtd,adjusted,oracle_tail,0.14999999999999997,0.09888888888888896,-0.051111111111110996,0.054721164682392506,0.02041550707900563,0.0
symmetric_churn,300,20,0.05,12,wtd,split_oracle_comparison,oracle_tail,0.14999999999999997,0.13181712962962963,-0.018182870370370342,0.034489055079365234,0.03060976930259887,0.0
symmetric_churn,300,20,0.05,12,wtd,split,noisy_selected_set,0.13788194444444446,0.13181712962962963,-0.006064814814814829,0.02822305153345546,0.03060976930259887,0.0
symmetric_churn,300,20,0.1,12,signed,signed,latent_metric,2.220446049250313e-18,-0.002430555555555556,-0.0024305555555555578,0.006556202887060185,0.006359776667404231,0.5833333333333334
symmetric_churn,300,20,0.1,12,ins,raw,latent_metric,0.15,0.17670833333333333,0.026708333333333344,0.027754420735630045,0.007883663264285615,0.0
symmetric_churn,300,20,0.1,12,ins,adjusted,latent_metric,0.15,0.058034722222222224,-0.09196527777777778,0.09231521315887439,0.008387410294304534,0.0
symmetric_churn,300,20,0.1,12,wtd,raw,oracle_tail,0.15000000000000005,0.36319444444444454,0.21319444444444444,0.21354210704561633,0.012721935509097785,0.0
symmetric_churn,300,20,0.1,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.10232060185185188,-0.04767939814814818,0.04906349111735151,0.012086107104039822,0.0
symmetric_churn,300,20,0.1,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.14094328703703704,-0.009056712962963018,0.01651222083358253,0.014420795104677303,0.0
symmetric_churn,300,20,0.1,12,wtd,split,noisy_selected_set,0.13154513888888889,0.14094328703703704,0.009398148148148131,0.014780604670789217,0.014420795104677303,0.0
symmetric_churn,300,20,0.2,12,signed,signed,latent_metric,2.220446049250313e-18,0.0012083333333333314,0.0012083333333333286,0.007553053098655609,0.007787300267393408,0.5
symmetric_churn,300,20,0.2,12,ins,raw,latent_metric,0.15,0.17323611111111112,0.023236111111111124,0.023845422341964656,0.0055942152360938125,0.0
symmetric_churn,300,20,0.2,12,ins,adjusted,latent_metric,0.15,0.054091435185185194,-0.09590856481481481,0.09606704614488035,0.005761112597568235,0.0
symmetric_churn,300,20,0.2,12,wtd,raw,oracle_tail,0.15000000000000005,0.2915277777777778,0.14152777777777775,0.14179854972355568,0.009148282759134502,0.0
symmetric_churn,300,20,0.2,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.0830555555555556,-0.06694444444444445,0.06757507660855638,0.009619998299581491,0.0
symmetric_churn,300,20,0.2,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.11280960648148147,-0.03719039351851857,0.03837017261001948,0.009861482982359615,0.0
symmetric_churn,300,20,0.2,12,wtd,split,noisy_selected_set,0.11631076388888893,0.11280960648148147,-0.0035011574074074194,0.011090176676294201,0.009861482982359615,0.0
symmetric_churn,300,50,0.05,12,signed,signed,latent_metric,2.220446049250313e-18,-1.0119220276531375e-18,-2.7466455036299444e-18,0.0062706252272593,0.006549454445627784,0.4166666666666667
symmetric_churn,300,50,0.05,12,ins,raw,latent_metric,0.15,0.15309999999999999,0.0031000000000000077,0.006531575727302073,0.006004678310797481,0.0
symmetric_churn,300,50,0.05,12,ins,adjusted,latent_metric,0.15,0.07636712962962962,-0.07363287037037036,0.07383133218451307,0.005650359263894091,0.0
symmetric_churn,300,50,0.05,12,wtd,raw,oracle_tail,0.14999999999999997,0.3111111111111111,0.16111111111111112,0.1620512036135264,0.01820496842680248,0.0
symmetric_churn,300,50,0.05,12,wtd,adjusted,oracle_tail,0.14999999999999997,0.1143379629629629,-0.03566203703703704,0.03957566527416821,0.017922633621267395,0.0
symmetric_churn,300,50,0.05,12,wtd,split_oracle_comparison,oracle_tail,0.14999999999999997,0.1471435185185185,-0.0028564814814814356,0.02065763567116609,0.021368926252054207,0.0
symmetric_churn,300,50,0.05,12,wtd,split,noisy_selected_set,0.1492013888888889,0.1471435185185185,-0.002057870370370378,0.020694884099232324,0.021368926252054207,0.0
symmetric_churn,300,50,0.1,12,signed,signed,latent_metric,2.220446049250313e-18,0.0004166666666666657,0.00041666666666666355,0.004254104771559745,0.004421903699000274,0.4166666666666667
symmetric_churn,300,50,0.1,12,ins,raw,latent_metric,0.15,0.15362777777777775,0.0036277777777777784,0.0060720061972349155,0.0050856469316896795,0.0
symmetric_churn,300,50,0.1,12,ins,adjusted,latent_metric,0.15,0.07695555555555555,-0.07304444444444445,0.07320538325738131,0.005067250320804413,0.0
symmetric_churn,300,50,0.1,12,wtd,raw,oracle_tail,0.15000000000000005,0.27777777777777785,0.12777777777777774,0.12822694002489549,0.011200048099944824,0.0
symmetric_churn,300,50,0.1,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.10877777777777779,-0.04122222222222224,0.0426895539862778,0.011589638692731474,0.0
symmetric_churn,300,50,0.1,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.14359259259259263,-0.006407407407407445,0.015843572063148046,0.015134448581203401,0.0
symmetric_churn,300,50,0.1,12,wtd,split,noisy_selected_set,0.14786458333333333,0.14359259259259263,-0.004271990740740743,0.014610788199677798,0.015134448581203401,0.0
symmetric_churn,300,50,0.2,12,signed,signed,latent_metric,2.220446049250313e-18,-0.0011444444444444453,-0.0011444444444444475,0.006026546213152212,0.006179982892548211,0.5
symmetric_churn,300,50,0.2,12,ins,raw,latent_metric,0.15,0.15204444444444443,0.002044444444444453,0.005306390277559485,0.005114474080278942,0.0
symmetric_churn,300,50,0.2,12,ins,adjusted,latent_metric,0.15,0.07528865740740741,-0.07471134259259259,0.07489619067893254,0.0054926065573092835,0.0
symmetric_churn,300,50,0.2,12,wtd,raw,oracle_tail,0.15000000000000005,0.23825000000000005,0.08824999999999995,0.08873707521954119,0.009697573371360981,0.0
symmetric_churn,300,50,0.2,12,wtd,adjusted,oracle_tail,0.15000000000000005,0.10436689814814816,-0.0456331018518519,0.04670864703339558,0.01040896762336179,0.0
symmetric_churn,300,50,0.2,12,wtd,split_oracle_comparison,oracle_tail,0.15000000000000005,0.14214467592592592,-0.007855324074074127,0.012512809152045563,0.01017292001881573,0.0
symmetric_churn,300,50,0.2,12,wtd,split,noisy_selected_set,0.14470486111111114,0.14214467592592592,-0.002560185185185205,0.009734308377114496,0.01017292001881573,0.0
sparse_collapse,300,2,0.05,12,signed,signed,latent_metric,-0.055,-0.05652777777777778,-0.0015277777777777761,0.02366334092438563,0.024663987706011564,1.0
sparse_collapse,300,2,0.05,12,ins,raw,latent_metric,0.055,0.26791666666666664,0.21291666666666673,0.21378803538569244,0.020139977330391582,0.0
sparse_collapse,300,2,0.05,12,ins,adjusted,latent_metric,0.055,0.1670138888888889,0.1120138888888889,0.11337237846956234,0.018276210941101458,0.0
sparse_collapse,300,2,0.05,12,wtd,raw,oracle_tail,0.55,0.9638888888888889,0.4138888888888889,0.41799787346614836,0.06106518016804853,0.0
sparse_collapse,300,2,0.05,12,wtd,adjusted,oracle_tail,0.55,0.3049768518518519,-0.2450231481481482,0.2521311555495779,0.06208887884903592,0.0
sparse_collapse,300,2,0.05,12,wtd,split_oracle_comparison,oracle_tail,0.55,0.16979166666666667,-0.3802083333333334,0.3943129915936149,0.10916722087144388,0.08333333333333333
sparse_collapse,300,2,0.05,12,wtd,split,noisy_selected_set,0.17302083333333332,0.16979166666666667,-0.003229166666666673,0.09887484294754272,0.10916722087144388,0.08333333333333333
sparse_collapse,300,2,0.1,12,signed,signed,latent_metric,-0.055,-0.05472222222222223,0.00027777777777777724,0.02362907813126304,0.024678061795990663,0.9166666666666666
sparse_collapse,300,2,0.1,12,ins,raw,latent_metric,0.055,0.2816666666666667,0.22666666666666668,0.22753713575622805,0.0207680796250672,0.0
sparse_collapse,300,2,0.1,12,ins,adjusted,latent_metric,0.055,0.1759085648148148,0.12090856481481482,0.12256093081071255,0.020949308053923362,0.0
sparse_collapse,300,2,0.1,12,wtd,raw,oracle_tail,0.5500000000000002,0.8194444444444443,0.2694444444444443,0.27638539919628313,0.0642883864550716,0.0
sparse_collapse,300,2,0.1,12,wtd,adjusted,oracle_tail,0.5500000000000002,0.3061342592592592,-0.24386574074074097,0.2566652637447631,0.08360007463766923,0.0
sparse_collapse,300,2,0.1,12,wtd,split_oracle_comparison,oracle_tail,0.5500000000000002,0.25254629629629627,-0.29745370370370383,0.3086349198653454,0.0859818664597091,0.0
sparse_collapse,300,2,0.1,12,wtd,split,noisy_selected_set,0.19794270833333336,0.25254629629629627,0.05460358796296294,0.0962921905077008,0.0859818664597091,0.0
sparse_collapse,300,2,0.2,12,signed,signed,latent_metric,-0.055,-0.061250000000000006,-0.006250000000000001,0.024224069756247725,0.02444458792428048,1.0
sparse_collapse,300,2,0.2,12,ins,raw,latent_metric,0.055,0.27124999999999994,0.21625000000000003,0.21698214212234151,0.018601686140582177,0.0
sparse_collapse,300,2,0.2,12,ins,adjusted,latent_metric,0.055,0.16418402777777777,0.10918402777777776,0.1109140088442217,0.020380885058421526,0.0
sparse_collapse,300,2,0.2,12,wtd,raw,oracle_tail,0.2750000000000001,0.6368055555555555,0.3618055555555555,0.36277129056646584,0.02762902087683884,0.0
sparse_collapse,300,2,0.2,12,wtd,adjusted,oracle_tail,0.2750000000000001,0.3689236111111111,0.09392361111111101,0.09973178891231316,0.03502910471176747,0.0
sparse_collapse,300,2,0.2,12,wtd,split_oracle_comparison,oracle_tail,0.2750000000000001,0.16142939814814813,-0.1135706018518519,0.12447416243363336,0.053211777663111096,0.0
sparse_collapse,300,2,0.2,12,wtd,split,noisy_selected_set,0.1663686342592593,0.16142939814814813,-0.004939236111111121,0.051524219738548996,0.053211777663111096,0.0
sparse_collapse,300,5,0.05,12,signed,signed,latent_metric,-0.055,-0.05861111111111111,-0.003611111111111114,0.012164002752505563,0.012132128922351266,1.0
sparse_collapse,300,5,0.05,12,ins,raw,latent_metric,0.055,0.21472222222222223,0.15972222222222224,0.15995890675999214,0.009085267609822374,0.0
sparse_collapse,300,5,0.05,12,ins,adjusted,latent_metric,0.055,0.09109027777777778,0.03609027777777778,0.03752990834070513,0.010752718217923968,0.0
sparse_collapse,300,5,0.05,12,wtd,raw,oracle_tail,0.55,0.7733333333333335,0.2233333333333334,0.22825424421026663,0.04923659639173311,0.0
sparse_collapse,300,5,0.05,12,wtd,adjusted,oracle_tail,0.55,0.28717592592592606,-0.262824074074074,0.2668387272841047,0.04816349955995291,0.0
sparse_collapse,300,5,0.05,12,wtd,split_oracle_comparison,oracle_tail,0.55,0.37546296296296305,-0.17453703703703707,0.19306587110137705,0.08620010516634892,0.0
sparse_collapse,300,5,0.05,12,wtd,split,noisy_selected_set,0.35514467592592597,0.37546296296296305,0.02031828703703703,0.05322334449755672,0.08620010516634892,0.0
